,carrier_code,flight_number,origin_airport,destination_airport,date,scheduled_elapsed_time,tail_number,departure_delay,arrival_delay,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircarft_arrival,cancelled_code,year,month,day,weekday,scheduled_departure_dt,scheduled_arrival_dt,actual_departure_dt,actual_arrival_dt,STATION_x,HourlyDryBulbTemperature_x,HourlyPrecipitation_x,HourlyStationPressure_x,HourlyVisibility_x,HourlyWindSpeed_x,STATION_y,HourlyDryBulbTemperature_y,HourlyPrecipitation_y,HourlyStationPressure_y,HourlyVisibility_y,HourlyWindSpeed_y
119727,UA,5040,MKG,ORD,2019-06-06,65,N937EV,20,14,0,0,0,0,0,N,2019,6,6,3,2019-06-06 13:09:00,2019-06-06 13:14:00,2019-06-06 13:29:00,2019-06-06 13:28:00,72636014840.0,72.0,0.0,29.24,10.0,8.0,72530094846.0,71.0,0.0,29.19,10.0,8.0
452333,UA,4806,XNA,ORD,2019-06-20,120,N432AW,11,20,11,0,9,0,0,N,2019,6,20,3,2019-06-20 15:10:00,2019-06-20 17:10:00,2019-06-20 15:21:00,2019-06-20 17:30:00,72343653922.0,88.0,0.0,28.43,10.0,7.0,72530094846.0,68.0,0.0,29.07,10.0,14.0
53936,UA,5171,LBF,DEN,2019-06-03,68,N939SW,-1,4,0,0,0,0,0,N,2019,6,3,0,2019-06-03 16:01:00,2019-06-03 16:09:00,2019-06-03 16:00:00,2019-06-03 16:13:00,72562024023.0,85.0,0.0,26.96,10.0,8.0,72565003017.0,62.0,0.03,24.58,10.0,11.0
489060,UA,1456,ORD,BDL,2019-06-22,129,N464UA,-3,-19,0,0,0,0,0,N,2019,6,22,5,2019-06-22 06:00:00,2019-06-22 09:09:00,2019-06-22 05:57:00,2019-06-22 08:50:00,72530094846.0,61.0,0.0,29.29,10.0,6.0,72508014740.0,74.0,0.0,29.62,10.0,8.0
3781,DL,2957,MCO,LGA,2019-06-01,156,N327DN,-3,-10,0,0,0,0,0,N,2019,6,1,5,2019-06-01 08:00:00,2019-06-01 10:36:00,2019-06-01 07:57:00,2019-06-01 10:26:00,72205012815.0,83.0,0.0,29.84,10.0,8.0,72503014732.0,74.0,0.0,29.82,10.0,8.0
628047,AA,459,SEA,PHX,2019-06-28,172,N825AW,-4,-1,0,0,0,0,0,N,2019,6,28,4,2019-06-28 05:00:00,2019-06-28 07:52:00,2019-06-28 04:56:00,2019-06-28 07:51:00,72793024233.0,55.0,0.0,29.67,10.0,3.0,72278023183.0,87.0,0.0,28.74,10.0,5.0
243473,UA,4732,HLN,DEN,2019-06-11,113,N34111,-15,-28,0,0,0,0,0,N,2019,6,11,1,2019-06-11 17:15:00,2019-06-11 19:08:00,2019-06-11 17:00:00,2019-06-11 18:40:00,72772024144.0,78.0,0.0,26.22,10.0,5.0,72565003017.0,63.0,0.0,24.79,10.0,15.0
67924,AA,1590,CLE,DFW,2019-06-04,176,N9628W,0,-5,0,0,0,0,0,N,2019,6,4,1,2019-06-04 07:14:00,2019-06-04 09:10:00,2019-06-04 07:14:00,2019-06-04 09:05:00,72524014820.0,56.0,0.0,29.28,10.0,9.0,72259003927.0,83.0,0.0,29.32,10.0,16.0
413581,WN,512,BNA,FLL,2019-06-18,135,N566WN,0,-3,0,0,0,0,0,N,2019,6,18,1,2019-06-18 20:50:00,2019-06-19 00:05:00,2019-06-18 20:50:00,2019-06-19 00:02:00,72327013897.0,76.0,0.0,29.22,10.0,7.0,74783012849.0,75.0,0.0,30.04,10.0,0.0
111762,WN,1439,CLT,MDW,2019-06-06,115,N493WN,-5,-12,0,0,0,0,0,N,2019,6,6,3,2019-06-06 06:10:00,2019-06-06 07:05:00,2019-06-06 06:05:00,2019-06-06 06:53:00,72314013881.0,72.0,0.0,29.09,7.0,3.0,72534014819.0,64.0,0.0,29.23,8.0,6.0
436176,WN,6459,SMF,PDX,2019-06-19,80,N428WN,11,18,0,0,7,0,11,N,2019,6,19,2,2019-06-19 21:35:00,2019-06-19 22:55:00,2019-06-19 21:46:00,2019-06-19 23:13:00,72483993225.0,66.0,0.0,29.75,10.0,13.0,72698024229.0,58.0,0.0,30.05,10.0,10.0
544398,AA,4034,SPI,DFW,2019-06-24,126,N813AE,-10,-25,0,0,0,0,0,N,2019,6,24,0,2019-06-24 14:46:00,2019-06-24 16:52:00,2019-06-24 14:36:00,2019-06-24 16:27:00,72439093822.0,79.0,0.0,29.07,10.0,18.0,72259003927.0,84.0,0.0,29.23,10.0,8.0
539375,DL,5070,LEX,ATL,2019-06-24,91,N308PQ,-3,-5,0,0,0,0,0,N,2019,6,24,0,2019-06-24 11:46:00,2019-06-24 13:17:00,2019-06-24 11:43:00,2019-06-24 13:12:00,72422093820.0,73.0,0.15,28.79,1.0,8.0,72219013874.0,86.0,0.0,28.87,10.0,13.0
473082,UA,406,JAC,DEN,2019-06-21,89,N409UA,146,135,0,0,135,0,0,N,2019,6,21,4,2019-06-21 13:15:00,2019-06-21 14:44:00,2019-06-21 15:41:00,2019-06-21 16:59:00,72577624166.0,51.0,0.0,23.65,10.0,6.0,72565003017.0,58.0,0.02,24.55,9.0,10.0
186662,WN,4165,MCO,BHM,2019-06-09,90,N253WN,-8,-5,0,0,0,0,0,N,2019,6,9,6,2019-06-09 12:15:00,2019-06-09 12:45:00,2019-06-09 12:07:00,2019-06-09 12:40:00,72205012815.0,89.0,0.0,29.82,10.0,10.0,72228013876.0,82.0,0.0,29.21,10.0,9.0
297355,AA,3602,DFW,GRR,2019-06-13,151,N279MQ,14,11,0,0,0,0,0,N,2019,6,13,3,2019-06-13 20:20:00,2019-06-13 23:51:00,2019-06-13 20:34:00,2019-06-14 00:02:00,72259003927.0,78.0,0.0,29.36,10.0,8.0,72635094860.0,49.0,0.0,29.1,10.0,6.0
438313,AA,2078,SAN,PHL,2019-06-19,312,N975UY,1,-17,0,0,0,0,0,N,2019,6,19,2,2019-06-19 22:15:00,2019-06-20 06:27:00,2019-06-19 22:16:00,2019-06-20 06:10:00,72290023188.0,64.0,0.0,29.96,10.0,7.0,72408013739.0,71.0,0.0,29.59,10.0,5.0
687059,WN,3999,MSP,MDW,2019-06-30,90,N422WN,12,4,0,0,0,0,0,N,2019,6,30,6,2019-06-30 17:15:00,2019-06-30 18:45:00,2019-06-30 17:27:00,2019-06-30 18:49:00,72658014922.0,80.0,0.0,29.08,10.0,0.0,72534014819.0,76.0,0.0,29.33,10.0,8.0
300272,AA,3729,HPN,ORD,2019-06-14,145,N250NN,-6,-13,0,0,0,0,0,N,2019,6,14,4,2019-06-14 07:00:00,2019-06-14 08:25:00,2019-06-14 06:54:00,2019-06-14 08:12:00,72503794745.0,60.0,0.0,29.39,10.0,10.0,72530094846.0,69.0,0.0,29.29,10.0,15.0
462571,UA,1858,MCO,IAH,2019-06-21,133,N69830,6,2,0,0,0,0,0,N,2019,6,21,4,2019-06-21 05:26:00,2019-06-21 06:39:00,2019-06-21 05:32:00,2019-06-21 06:41:00,72205012815.0,78.0,0.0,29.95,9.0,0.0,72243012960.0,84.0,0.0,29.8,7.0,11.0
39675,DL,958,ATL,MLB,2019-06-02,92,N918DE,15,4,0,0,0,0,0,N,2019,6,2,6,2019-06-02 21:26:00,2019-06-02 22:58:00,2019-06-02 21:41:00,2019-06-02 23:02:00,72219013874.0,72.0,0.0,28.82,10.0,5.0,72204012838.0,79.0,0.04,29.9,10.0,3.0
174094,DL,2172,MCO,ATL,2019-06-08,99,N685DA,196,232,134,0,36,0,62,N,2019,6,8,5,2019-06-08 17:40:00,2019-06-08 19:19:00,2019-06-08 20:56:00,2019-06-08 23:11:00,72205012815.0,81.0,0.1,29.81,10.0,10.0,72219013874.0,71.0,0.0,28.74,9.0,8.0
602456,AS,454,PDX,JFK,2019-06-26,320,N468AS,35,36,0,35,1,0,0,N,2019,6,26,2,2019-06-26 21:25:00,2019-06-27 05:45:00,2019-06-26 22:00:00,2019-06-27 06:21:00,72698024229.0,57.0,0.0,29.86,10.0,11.0,74486094789.0,75.0,0.0,30.09,10.0,6.0
244423,UA,5721,SFO,BUR,2019-06-11,78,N652BR,-7,-11,0,0,0,0,0,N,2019,6,11,1,2019-06-11 18:25:00,2019-06-11 19:43:00,2019-06-11 18:18:00,2019-06-11 19:32:00,72494023234.0,88.0,0.0,29.89,10.0,20.0,72288023152.0,78.0,0.0,29.16,10.0,13.0
161698,DL,2437,DTW,BOS,2019-06-08,114,N374DA,-3,-11,0,0,0,0,0,N,2019,6,8,5,2019-06-08 07:25:00,2019-06-08 09:19:00,2019-06-08 07:22:00,2019-06-08 09:08:00,72537094847.0,68.0,0.0,29.38,10.0,11.0,72509014739.0,69.0,0.0,30.14,10.0,8.0
187650,WN,5796,DTW,MDW,2019-06-09,65,N406WN,2,3,0,0,0,0,0,N,2019,6,9,6,2019-06-09 13:25:00,2019-06-09 13:30:00,2019-06-09 13:27:00,2019-06-09 13:33:00,72537094847.0,72.0,0.0,29.33,10.0,8.0,72534014819.0,71.0,0.0,29.27,5.0,7.0
355537,UA,4636,DEN,TUL,2019-06-16,104,N11106,37,70,0,6,33,0,31,N,2019,6,16,6,2019-06-16 13:45:00,2019-06-16 16:29:00,2019-06-16 14:22:00,2019-06-16 17:39:00,72565003017.0,82.0,0.0,24.54,10.0,8.0,72356013968.0,76.0,0.05,29.08,10.0,6.0
636460,AA,1313,RSW,ORD,2019-06-28,194,N909NN,-5,-38,0,0,0,0,0,N,2019,6,28,4,2019-06-28 11:45:00,2019-06-28 13:59:00,2019-06-28 11:40:00,2019-06-28 13:21:00,72210812894.0,90.0,0.0,30.03,10.0,10.0,72530094846.0,83.0,0.0,29.33,10.0,11.0
69286,AA,1575,EWR,CLT,2019-06-04,128,N562UW,-10,-35,0,0,0,0,0,N,2019,6,4,1,2019-06-04 08:03:00,2019-06-04 10:11:00,2019-06-04 07:53:00,2019-06-04 09:36:00,72502014734.0,61.0,0.0,30.12,10.0,8.0,72314013881.0,75.0,0.0,29.37,10.0,9.0
178911,UA,5714,SFO,SBP,2019-06-08,78,N869AS,0,0,0,0,0,0,0,B,2019,6,8,5,2019-06-08 22:55:00,2019-06-09 00:13:00,,,72494023234.0,65.0,0.0,29.95,8.0,6.0,72289793206.0,56.0,0.0,29.7,10.0,0.0
194379,UA,623,BZN,SFO,2019-06-09,146,N850UA,-9,-22,0,0,0,0,0,N,2019,6,9,6,2019-06-09 16:55:00,2019-06-09 18:21:00,2019-06-09 16:46:00,2019-06-09 17:59:00,72679724132.0,64.0,0.0,25.81,10.0,9.0,72494023234.0,83.0,0.0,29.92,10.0,17.0
264013,AA,435,SMF,DFW,2019-06-12,203,N978AN,37,36,0,0,0,0,36,N,2019,6,12,2,2019-06-12 11:29:00,2019-06-12 16:52:00,2019-06-12 12:06:00,2019-06-12 17:28:00,72483993225.0,93.0,0.0,29.83,10.0,0.0,72259003927.0,84.0,0.0,29.32,10.0,14.0
325499,UA,404,IAH,SFO,2019-06-15,244,N214UA,-1,-13,0,0,0,0,0,N,2019,6,15,5,2019-06-15 07:31:00,2019-06-15 09:35:00,2019-06-15 07:30:00,2019-06-15 09:22:00,72243012960.0,84.0,0.0,29.86,10.0,10.0,72494023234.0,58.0,0.0,29.98,9.0,16.0
82040,DL,1700,SMF,ATL,2019-06-04,275,N856DN,5,-1,0,0,0,0,0,N,2019,6,4,1,2019-06-04 11:55:00,2019-06-04 19:30:00,2019-06-04 12:00:00,2019-06-04 19:29:00,72483993225.0,89.0,0.0,29.83,10.0,9.0,72219013874.0,80.0,0.0,28.94,10.0,0.0
302016,NK,259,ACY,FLL,2019-06-14,161,N505NK,-9,-3,0,0,0,0,0,N,2019,6,14,4,2019-06-14 07:00:00,2019-06-14 09:41:00,2019-06-14 06:51:00,2019-06-14 09:38:00,72407093730.0,64.0,0.0,29.84,10.0,13.0,74783012849.0,85.0,0.0,30.08,10.0,0.0
28838,DL,2372,ATL,TPA,2019-06-02,87,N688DL,0,-15,0,0,0,0,0,N,2019,6,2,6,2019-06-02 13:30:00,2019-06-02 14:57:00,2019-06-02 13:30:00,2019-06-02 14:42:00,72219013874.0,88.0,0.0,28.82,10.0,9.0,72211012842.0,89.0,0.0,29.89,10.0,13.0
122533,AS,1218,SFO,AUS,2019-06-06,225,N631VA,5,30,0,0,30,0,0,N,2019,6,6,3,2019-06-06 09:30:00,2019-06-06 15:15:00,2019-06-06 09:35:00,2019-06-06 15:45:00,72494023234.0,60.0,0.0,29.96,10.0,18.0,72254013904.0,75.0,0.82,29.24,10.0,0.0
425720,DL,2133,ATL,CLT,2019-06-19,79,N995AT,3,13,0,0,0,0,0,N,2019,6,19,2,2019-06-19 14:02:00,2019-06-19 15:21:00,2019-06-19 14:05:00,2019-06-19 15:34:00,72219013874.0,84.0,0.0,28.77,10.0,8.0,72314013881.0,84.0,0.0,28.99,10.0,10.0
310648,UA,3482,IAH,CLT,2019-06-14,172,N744YX,-3,-29,0,0,0,0,0,N,2019,6,14,4,2019-06-14 12:00:00,2019-06-14 15:52:00,2019-06-14 11:57:00,2019-06-14 15:23:00,72243012960.0,87.0,0.0,29.92,10.0,8.0,72314013881.0,79.0,0.0,29.33,10.0,7.0
124242,AA,3822,PNS,DCA,2019-06-06,136,N252NN,11,5,0,0,0,0,0,N,2019,6,6,3,2019-06-06 13:13:00,2019-06-06 16:29:00,2019-06-06 13:24:00,2019-06-06 16:34:00,72222313899.0,75.0,0.0,29.72,1.75,8.0,72405013743.0,88.0,0.0,29.7,10.0,10.0
194084,UA,467,CLE,DEN,2019-06-09,192,N68880,-7,-18,0,0,0,0,0,N,2019,6,9,6,2019-06-09 16:55:00,2019-06-09 18:07:00,2019-06-09 16:48:00,2019-06-09 17:49:00,72524014820.0,81.0,0.0,29.17,10.0,20.0,72565003017.0,60.0,0.0,24.94,10.0,5.0
568047,AA,4904,SYR,PHL,2019-06-25,74,N628AE,15,2,0,0,0,0,0,N,2019,6,25,1,2019-06-25 15:25:00,2019-06-25 16:39:00,2019-06-25 15:40:00,2019-06-25 16:41:00,72519014771.0,82.0,0.0,29.4,10.0,18.0,72408013739.0,87.0,0.0,29.81,10.0,13.0
267015,UA,630,AUS,IAH,2019-06-12,65,N852UA,-3,-5,0,0,0,0,0,N,2019,6,12,2,2019-06-12 17:55:00,2019-06-12 19:00:00,2019-06-12 17:52:00,2019-06-12 18:55:00,72254013904.0,88.0,0.0,29.43,10.0,8.0,72243012960.0,86.0,0.0,29.83,10.0,5.0
678043,UA,769,ORD,SFO,2019-06-30,287,N13227,0,-30,0,0,0,0,0,N,2019,6,30,6,2019-06-30 09:08:00,2019-06-30 11:55:00,2019-06-30 09:08:00,2019-06-30 11:25:00,72530094846.0,85.0,0.0,29.33,10.0,3.0,72494023234.0,68.0,0.0,30.04,10.0,17.0
4101,UA,3448,EWR,MSN,2019-06-01,155,N728YX,-8,-12,0,0,0,0,0,N,2019,6,1,5,2019-06-01 09:15:00,2019-06-01 10:50:00,2019-06-01 09:07:00,2019-06-01 10:38:00,72502014734.0,70.0,0.0,29.83,10.0,5.0,72641014837.0,71.0,0.0,28.84,9.0,10.0
276981,HA,163,HNL,LIH,2019-06-13,41,N477HA,-5,-8,0,0,0,0,0,N,2019,6,13,3,2019-06-13 08:20:00,2019-06-13 09:01:00,2019-06-13 08:15:00,2019-06-13 08:53:00,91182022521.0,83.0,0.0,30.01,10.0,11.0,91165022536.0,81.0,0.0,29.9,10.0,13.0
490856,AS,1399,JFK,LAX,2019-06-22,370,N924VA,-3,-2,0,0,0,0,0,N,2019,6,22,5,2019-06-22 07:30:00,2019-06-22 10:40:00,2019-06-22 07:27:00,2019-06-22 10:38:00,74486094789.0,71.0,0.0,29.85,10.0,17.0,72295023174.0,69.0,0.0,29.63,10.0,11.0
260956,WN,157,DEN,SEA,2019-06-12,180,N8674B,9,-9,0,0,0,0,0,N,2019,6,12,2,2019-06-12 12:40:00,2019-06-12 14:40:00,2019-06-12 12:49:00,2019-06-12 14:31:00,72565003017.0,71.0,0.0,24.8,10.0,8.0,72793024233.0,92.0,0.0,29.41,10.0,0.0
464140,UA,1950,CMH,DEN,2019-06-21,185,N436UA,4,2,0,0,0,0,0,N,2019,6,21,4,2019-06-21 07:15:00,2019-06-21 08:20:00,2019-06-21 07:19:00,2019-06-21 08:22:00,72428014821.0,63.0,0.0,29.09,10.0,8.0,72565003017.0,60.0,0.0,24.47,10.0,9.0
209543,G4,361,MSO,LAX,2019-06-10,163,271NV,-1,-5,0,0,0,0,0,N,2019,6,10,0,2019-06-10 10:11:00,2019-06-10 11:54:00,2019-06-10 10:10:00,2019-06-10 11:49:00,72773024153.0,63.0,0.0,26.94,10.0,5.0,72295023174.0,73.0,0.0,29.65,8.0,11.0
595117,AA,443,DCA,CLT,2019-06-26,103,N769US,84,57,0,0,0,0,57,N,2019,6,26,2,2019-06-26 17:13:00,2019-06-26 18:56:00,2019-06-26 18:37:00,2019-06-26 19:53:00,72405013743.0,91.0,0.0,29.97,10.0,6.0,72314013881.0,82.0,0.0,29.32,10.0,0.0
34355,UA,1509,SFO,HNL,2019-06-02,324,N2140U,50,22,22,0,0,0,0,N,2019,6,2,6,2019-06-02 16:35:00,2019-06-02 18:59:00,2019-06-02 17:25:00,2019-06-02 19:21:00,72494023234.0,66.0,0.0,29.84,10.0,9.0,91182022521.0,81.0,0.0,29.95,10.0,14.0
293508,NK,992,MSY,ORD,2019-06-13,162,N644NK,48,66,48,0,18,0,0,N,2019,6,13,3,2019-06-13 18:05:00,2019-06-13 20:47:00,2019-06-13 18:53:00,2019-06-13 21:53:00,72231012916.0,89.0,0.0,29.98,10.0,5.0,72530094846.0,60.0,0.0,29.28,10.0,5.0
451163,WN,2539,DTW,MDW,2019-06-20,80,N406WN,4,2,0,0,0,0,0,N,2019,6,20,3,2019-06-20 16:05:00,2019-06-20 16:25:00,2019-06-20 16:09:00,2019-06-20 16:27:00,72537094847.0,64.0,0.02,28.94,2.5,13.0,72534014819.0,68.0,0.0,29.14,10.0,11.0
545565,DL,5077,CVG,IAH,2019-06-24,159,N932XJ,1,-2,0,0,0,0,0,N,2019,6,24,0,2019-06-24 16:00:00,2019-06-24 17:39:00,2019-06-24 16:01:00,2019-06-24 17:37:00,72421093814.0,72.0,0.15,28.78,7.0,6.0,72243012960.0,84.0,0.0,29.78,10.0,9.0
152616,WN,136,TUS,SAN,2019-06-07,85,N412WN,-6,-25,0,0,0,0,0,N,2019,6,7,4,2019-06-07 18:05:00,2019-06-07 19:30:00,2019-06-07 17:59:00,2019-06-07 19:05:00,72274023160.0,95.0,0.0,27.18,10.0,9.0,72290023188.0,64.0,0.0,29.89,10.0,6.0
289230,AA,2119,BOS,DCA,2019-06-13,105,N961UW,56,65,6,0,9,0,50,N,2019,6,13,3,2019-06-13 16:00:00,2019-06-13 17:45:00,2019-06-13 16:56:00,2019-06-13 18:50:00,72509014739.0,56.0,0.03,29.7,3.0,10.0,72405013743.0,71.0,0.02,29.69,10.0,10.0
238624,AA,4964,ERI,CLT,2019-06-11,112,N683AE,7,-3,0,0,0,0,0,N,2019,6,11,1,2019-06-11 13:48:00,2019-06-11 15:40:00,2019-06-11 13:55:00,2019-06-11 15:37:00,72526014860.0,69.0,0.0,29.39,10.0,10.0,72314013881.0,82.0,0.0,29.22,10.0,11.0
54270,DL,3778,CLT,JFK,2019-06-03,131,N281SY,26,19,0,0,0,0,19,N,2019,6,3,0,2019-06-03 14:10:00,2019-06-03 16:21:00,2019-06-03 14:36:00,2019-06-03 16:40:00,72314013881.0,86.0,0.0,29.17,7.0,0.0,74486094789.0,71.0,0.0,29.88,10.0,21.0
278214,WN,1104,MCI,HOU,2019-06-13,120,N7719A,0,-11,0,0,0,0,0,N,2019,6,13,3,2019-06-13 07:55:00,2019-06-13 09:55:00,2019-06-13 07:55:00,2019-06-13 09:44:00,72446003947.0,64.0,0.0,29.03,10.0,6.0,72244012918.0,87.0,0.0,30.02,10.0,3.0
328889,AA,5764,DFW,SDF,2019-06-15,138,N244LR,-3,-3,0,0,0,0,0,N,2019,6,15,5,2019-06-15 08:57:00,2019-06-15 12:15:00,2019-06-15 08:54:00,2019-06-15 12:12:00,72259003927.0,82.0,0.0,29.22,10.0,16.0,72423093821.0,82.0,0.0,29.45,10.0,18.0
265912,DL,7389,SLC,GJT,2019-06-12,72,N427SW,-4,-21,0,0,0,0,0,N,2019,6,12,2,2019-06-12 17:00:00,2019-06-12 18:12:00,2019-06-12 16:56:00,2019-06-12 17:51:00,72572024127.0,84.0,0.0,25.75,10.0,8.0,72476023066.0,86.0,0.0,25.14,10.0,10.0
51710,AA,2722,SJC,PHX,2019-06-03,113,N947AN,1,10,0,0,0,0,0,N,2019,6,3,0,2019-06-03 12:37:00,2019-06-03 14:30:00,2019-06-03 12:38:00,2019-06-03 14:40:00,72494523293.0,76.0,0.0,29.84,10.0,11.0,72278023183.0,96.0,0.0,28.57,10.0,3.0
319543,UA,2372,ORD,BZN,2019-06-14,196,N492UA,-6,-12,0,0,0,0,0,N,2019,6,14,4,2019-06-14 19:45:00,2019-06-14 22:01:00,2019-06-14 19:39:00,2019-06-14 21:49:00,72530094846.0,71.0,0.0,29.12,10.0,20.0,72679724132.0,63.0,0.0,25.45,10.0,8.0
175148,WN,3208,SAN,TUS,2019-06-08,75,N7723E,-3,-10,0,0,0,0,0,N,2019,6,8,5,2019-06-08 18:55:00,2019-06-08 20:10:00,2019-06-08 18:52:00,2019-06-08 20:00:00,72290023188.0,64.0,0.0,29.92,10.0,6.0,72274023160.0,91.0,0.0,27.27,10.0,9.0
642823,AA,5108,RDU,DCA,2019-06-28,75,N706PS,99,157,0,99,58,0,0,N,2019,6,28,4,2019-06-28 17:04:00,2019-06-28 18:29:00,2019-06-28 18:43:00,2019-06-28 20:56:00,72306013722.0,76.0,0.82,29.71,1.5,11.0,72405013743.0,83.0,0.0,30.04,10.0,3.0
564052,WN,344,BUR,LAS,2019-06-25,65,N7887A,-6,-14,0,0,0,0,0,N,2019,6,25,1,2019-06-25 12:40:00,2019-06-25 13:45:00,2019-06-25 12:34:00,2019-06-25 13:31:00,72288023152.0,70.0,0.0,29.13,10.0,10.0,72386023169.0,99.0,0.0,27.48,10.0,14.0
325194,UA,4182,ORD,CLE,2019-06-15,78,N13908,-4,-2,0,0,0,0,0,N,2019,6,15,5,2019-06-15 07:00:00,2019-06-15 09:18:00,2019-06-15 06:56:00,2019-06-15 09:16:00,72530094846.0,67.0,0.0,29.07,10.0,13.0,72524014820.0,66.0,0.0,29.11,10.0,9.0
673383,AA,2479,MYR,CLT,2019-06-30,63,N741UW,-5,-10,0,0,0,0,0,N,2019,6,30,6,2019-06-30 07:19:00,2019-06-30 08:22:00,2019-06-30 07:14:00,2019-06-30 08:12:00,74791013717.0,78.0,0.02,30.02,10.0,7.0,72314013881.0,78.0,0.0,29.26,10.0,5.0
255509,UA,5567,OKC,ORD,2019-06-12,134,N156SY,-4,-4,0,0,0,0,0,N,2019,6,12,2,2019-06-12 08:31:00,2019-06-12 10:45:00,2019-06-12 08:27:00,2019-06-12 10:41:00,72353013967.0,70.0,0.0,28.71,10.0,15.0,72530094846.0,67.0,0.01,29.16,10.0,8.0
661012,AA,3861,MIA,TLH,2019-06-29,89,N689EC,-1,-12,0,0,0,0,0,N,2019,6,29,5,2019-06-29 13:35:00,2019-06-29 15:04:00,2019-06-29 13:34:00,2019-06-29 14:52:00,72202012839.0,82.0,0.0,30.06,10.0,7.0,72214093805.0,85.0,0.0,30.0,10.0,13.0
241475,WN,1101,HOU,MCO,2019-06-11,140,N8605E,10,6,0,0,0,0,0,N,2019,6,11,1,2019-06-11 14:20:00,2019-06-11 17:40:00,2019-06-11 14:30:00,2019-06-11 17:46:00,72244012918.0,88.0,0.0,29.95,10.0,6.0,72205012815.0,79.0,0.0,29.84,10.0,7.0
81458,AA,1753,DFW,CVG,2019-06-04,132,N9620D,-6,0,0,0,0,0,0,N,2019,6,4,1,2019-06-04 15:54:00,2019-06-04 19:06:00,2019-06-04 15:48:00,2019-06-04 19:06:00,72259003927.0,84.0,0.0,29.26,10.0,10.0,72421093814.0,74.0,0.0,28.99,10.0,8.0
193499,NK,347,DTW,LGA,2019-06-09,113,N692NK,-2,-9,0,0,0,0,0,N,2019,6,9,6,2019-06-09 15:47:00,2019-06-09 17:40:00,2019-06-09 15:45:00,2019-06-09 17:31:00,72537094847.0,77.0,0.0,29.3,10.0,7.0,72503014732.0,73.0,0.0,30.24,10.0,13.0
526797,UA,390,SFO,ORD,2019-06-23,260,N61882,-3,-11,0,0,0,0,0,N,2019,6,23,6,2019-06-23 15:08:00,2019-06-23 21:28:00,2019-06-23 15:05:00,2019-06-23 21:17:00,72494023234.0,73.0,0.0,29.9,10.0,18.0,72530094846.0,71.0,0.0,28.96,10.0,5.0
520041,AS,2405,BIL,PDX,2019-06-23,125,N641QX,-3,-11,0,0,0,0,0,N,2019,6,23,6,2019-06-23 15:40:00,2019-06-23 16:45:00,2019-06-23 15:37:00,2019-06-23 16:34:00,72677024033.0,71.0,0.0,26.22,10.0,14.0,72698024229.0,70.0,0.0,30.03,10.0,10.0
541638,UA,5954,OMA,DEN,2019-06-24,101,N932SW,-9,-10,0,0,0,0,0,N,2019,6,24,0,2019-06-24 14:12:00,2019-06-24 14:53:00,2019-06-24 14:03:00,2019-06-24 14:43:00,72550014942.0,80.0,0.0,28.72,10.0,13.0,72565003017.0,79.0,0.0,24.51,10.0,5.0
88653,WN,1916,MSY,HOU,2019-06-05,75,N8643A,-3,-5,0,0,0,0,0,N,2019,6,5,2,2019-06-05 06:00:00,2019-06-05 07:15:00,2019-06-05 05:57:00,2019-06-05 07:10:00,72231012916.0,83.0,0.0,29.94,10.0,3.0,72244012918.0,76.0,0.15,29.81,5.0,8.0
640522,DL,3551,LGA,SYR,2019-06-28,77,N278SY,2,5,0,0,0,0,0,N,2019,6,28,4,2019-06-28 15:35:00,2019-06-28 16:52:00,2019-06-28 15:37:00,2019-06-28 16:57:00,72503014732.0,90.0,0.0,30.06,10.0,7.0,72519014771.0,85.0,0.0,29.67,10.0,9.0
644389,DL,2248,DTW,LGA,2019-06-28,104,N340DN,0,13,0,0,0,0,0,N,2019,6,28,4,2019-06-28 17:46:00,2019-06-28 19:30:00,2019-06-28 17:46:00,2019-06-28 19:43:00,72537094847.0,86.0,0.0,29.37,9.0,8.0,72503014732.0,85.0,0.0,30.08,10.0,8.0
167235,DL,846,CVG,RSW,2019-06-08,139,N3733Z,-6,-13,0,0,0,0,0,N,2019,6,8,5,2019-06-08 11:28:00,2019-06-08 13:47:00,2019-06-08 11:22:00,2019-06-08 13:34:00,72421093814.0,74.0,0.0,28.98,10.0,14.0,72210812894.0,94.0,0.0,29.87,10.0,16.0
173435,UA,4926,IAD,ALB,2019-06-08,93,N12160,-5,-4,0,0,0,0,0,N,2019,6,8,5,2019-06-08 17:15:00,2019-06-08 18:48:00,2019-06-08 17:10:00,2019-06-08 18:44:00,72403093738.0,80.0,0.0,29.73,10.0,13.0,72518014735.0,75.0,0.0,29.88,10.0,5.0
144197,NK,1163,ATL,EWR,2019-06-07,142,N624NK,6,-7,0,0,0,0,0,N,2019,6,7,4,2019-06-07 11:14:00,2019-06-07 13:36:00,2019-06-07 11:20:00,2019-06-07 13:29:00,72219013874.0,81.0,0.0,28.71,10.0,10.0,72502014734.0,80.0,0.0,29.87,10.0,9.0
14491,AA,2496,MSP,PHX,2019-06-01,207,N978NN,-4,2,0,0,0,0,0,N,2019,6,1,5,2019-06-01 18:08:00,2019-06-01 19:35:00,2019-06-01 18:04:00,2019-06-01 19:37:00,72658014922.0,71.0,0.0,28.96,10.0,15.0,72278023183.0,90.0,0.0,28.5,10.0,17.0
