,carrier_code,flight_number,origin_airport,destination_airport,date,scheduled_elapsed_time,tail_number,departure_delay,arrival_delay,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircarft_arrival,cancelled_code,year,month,day,weekday,scheduled_departure_dt,scheduled_arrival_dt,actual_departure_dt,actual_arrival_dt,STATION_x,HourlyDryBulbTemperature_x,HourlyPrecipitation_x,HourlyStationPressure_x,HourlyVisibility_x,HourlyWindSpeed_x,STATION_y,HourlyDryBulbTemperature_y,HourlyPrecipitation_y,HourlyStationPressure_y,HourlyVisibility_y,HourlyWindSpeed_y
221211,AS,3,DCA,SEA,2019-10-10,360,N559AS,-4,-18,0,0,0,0,0,N,2019,10,10,3,2019-10-10 17:15:00,2019-10-10 20:15:00,2019-10-10 17:11:00,2019-10-10 19:57:00,72405013743.0,76.0,0.0,30.08,10.0,13.0,72793024233.0,49.0,0.0,29.83,10.0,11.0
18641,DL,3403,ORF,LGA,2019-10-01,99,N8869B,-10,5,0,0,0,0,0,N,2019,10,1,1,2019-10-01 19:33:00,2019-10-01 21:12:00,2019-10-01 19:23:00,2019-10-01 21:17:00,72308013737.0,74.0,0.0,30.02,10.0,6.0,72503014732.0,78.0,0.0,29.89,10.0,10.0
189117,AA,4434,MHT,DCA,2019-10-09,109,N437YX,-6,-11,0,0,0,0,0,N,2019,10,9,2,2019-10-09 12:10:00,2019-10-09 13:59:00,2019-10-09 12:04:00,2019-10-09 13:48:00,74394514710.0,57.0,0.0,30.11,10.0,10.0,72405013743.0,73.0,0.0,30.12,10.0,8.0
680756,WN,1014,BNA,AUS,2019-10-31,130,N8639B,-4,6,0,0,0,0,0,N,2019,10,31,3,2019-10-31 11:10:00,2019-10-31 13:20:00,2019-10-31 11:06:00,2019-10-31 13:26:00,72327013897.0,41.0,0.01,29.4,10.0,15.0,72254013904.0,52.0,0.0,29.89,10.0,15.0
289900,DL,2619,ATL,ECP,2019-10-13,71,N915DN,-3,-17,0,0,0,0,0,N,2019,10,13,6,2019-10-13 22:46:00,2019-10-13 22:57:00,2019-10-13 22:43:00,2019-10-14 22:40:00,72219013874.0,61.0,0.0,28.98,10.0,7.0,72073573805.0,75.0,0.0,29.96,10.0,5.0
245723,DL,1456,MKE,SLC,2019-10-11,201,N342NB,38,29,8,0,0,0,21,N,2019,10,11,4,2019-10-11 18:35:00,2019-10-11 20:56:00,2019-10-11 19:13:00,2019-10-11 21:25:00,72640014839.0,43.0,0.0,29.23,10.0,16.0,72572024127.0,41.0,0.0,25.91,10.0,0.0
295811,AA,4993,PHL,SYR,2019-10-14,81,N627AE,-10,-18,0,0,0,0,0,N,2019,10,14,0,2019-10-14 08:40:00,2019-10-14 10:01:00,2019-10-14 08:30:00,2019-10-14 09:43:00,72408013739.0,63.0,0.0,30.0,10.0,6.0,72519014771.0,58.0,0.0,29.5,10.0,14.0
12814,UA,1126,MSP,ORD,2019-10-01,95,N39463,0,4,0,0,0,0,0,N,2019,10,1,1,2019-10-01 15:17:00,2019-10-01 16:52:00,2019-10-01 15:17:00,2019-10-01 16:56:00,72658014922.0,52.0,0.07,29.11,8.0,10.0,72530094846.0,84.0,0.0,29.15,10.0,10.0
227040,AA,1542,PHX,DCA,2019-10-11,252,N848NN,-5,-24,0,0,0,0,0,N,2019,10,11,4,2019-10-11 00:07:00,2019-10-11 07:19:00,2019-10-11 00:02:00,2019-10-11 06:55:00,72278023183.0,69.0,0.0,28.74,10.0,3.0,72405013743.0,57.0,0.0,30.1,10.0,11.0
140511,DL,1348,SLC,LAX,2019-10-07,122,N3748Y,0,-19,0,0,0,0,0,N,2019,10,7,0,2019-10-07 11:00:00,2019-10-07 12:02:00,2019-10-07 11:00:00,2019-10-07 11:43:00,72572024127.0,58.0,0.0,25.91,10.0,0.0,72295023174.0,74.0,0.0,29.59,10.0,13.0
617919,UA,4641,DEN,DIK,2019-10-28,104,N12136,8,11,0,0,0,0,0,N,2019,10,28,0,2019-10-28 13:26:00,2019-10-28 15:10:00,2019-10-28 13:34:00,2019-10-28 15:21:00,72565003017.0,21.0,0.0,24.49,10.0,10.0,72763024012.0,28.0,0.0,27.27,8.0,17.0
332903,UA,1600,EWR,LAX,2019-10-15,355,N590UA,-5,-30,0,0,0,0,0,N,2019,10,15,1,2019-10-15 17:00:00,2019-10-15 19:55:00,2019-10-15 16:55:00,2019-10-15 19:25:00,72502014734.0,63.0,0.0,30.04,10.0,7.0,72295023174.0,69.0,0.0,29.58,10.0,3.0
423071,UA,4990,CMH,EWR,2019-10-19,114,N12175,-3,-6,0,0,0,0,0,N,2019,10,19,5,2019-10-19 17:35:00,2019-10-19 19:29:00,2019-10-19 17:32:00,2019-10-19 19:23:00,72428014821.0,62.0,0.0,28.98,10.0,7.0,72502014734.0,55.0,0.0,30.0,10.0,5.0
394657,WN,1519,DEN,MKE,2019-10-18,135,N7867A,-3,-11,0,0,0,0,0,N,2019,10,18,4,2019-10-18 11:05:00,2019-10-18 14:20:00,2019-10-18 11:02:00,2019-10-18 14:09:00,72565003017.0,58.0,0.0,24.29,10.0,18.0,72640014839.0,54.0,0.0,29.24,10.0,17.0
566067,UA,670,ORD,BOS,2019-10-25,146,N37290,6,-4,0,0,0,0,0,N,2019,10,25,4,2019-10-25 21:19:00,2019-10-26 00:45:00,2019-10-25 21:25:00,2019-10-26 00:41:00,72530094846.0,40.0,0.0,29.48,10.0,3.0,72509014739.0,54.0,0.0,30.13,10.0,7.0
31966,AA,1530,MIA,LGA,2019-10-02,175,N158AN,-1,-9,0,0,0,0,0,N,2019,10,2,2,2019-10-02 11:35:00,2019-10-02 14:30:00,2019-10-02 11:34:00,2019-10-02 14:21:00,72202012839.0,87.0,0.0,29.87,10.0,21.0,72503014732.0,93.0,0.0,29.69,10.0,11.0
135128,AA,4519,ILM,LGA,2019-10-07,103,N402YX,-6,-16,0,0,0,0,0,N,2019,10,7,0,2019-10-07 06:26:00,2019-10-07 08:09:00,2019-10-07 06:20:00,2019-10-07 07:53:00,72302013748.0,72.0,0.0,30.08,10.0,8.0,72503014732.0,71.0,0.0,30.13,10.0,10.0
340208,UA,1577,DTW,IAH,2019-10-16,181,N23707,-7,4,0,0,0,0,0,N,2019,10,16,2,2019-10-16 06:41:00,2019-10-16 08:42:00,2019-10-16 06:34:00,2019-10-16 08:46:00,72537094847.0,48.0,0.0,28.92,10.0,11.0,72243012960.0,74.0,0.0,29.91,1.5,13.0
472890,WN,32,BNA,DCA,2019-10-21,95,N217JC,56,39,0,0,0,0,39,N,2019,10,21,0,2019-10-21 21:20:00,2019-10-21 23:55:00,2019-10-21 22:16:00,2019-10-22 00:34:00,72327013897.0,63.0,0.0,29.22,10.0,6.0,72405013743.0,59.0,0.0,30.01,10.0,6.0
67821,AA,1050,DFW,RNO,2019-10-03,209,N957NN,7,9,0,0,0,0,0,N,2019,10,3,3,2019-10-03 22:35:00,2019-10-04 00:04:00,2019-10-03 22:42:00,2019-10-04 00:13:00,72259003927.0,82.0,0.0,29.44,10.0,7.0,72488023185.0,47.0,0.0,25.53,10.0,6.0
79855,WN,1255,AMA,DAL,2019-10-04,75,N207WN,6,-3,0,0,0,0,0,N,2019,10,4,4,2019-10-04 14:10:00,2019-10-04 15:25:00,2019-10-04 14:16:00,2019-10-04 15:22:00,72363023047.0,71.0,0.0,26.42,10.0,16.0,72258013960.0,91.0,0.0,29.49,10.0,5.0
241512,UA,4669,SDF,DEN,2019-10-11,185,N11121,-6,-8,0,0,0,0,0,N,2019,10,11,4,2019-10-11 16:50:00,2019-10-11 17:55:00,2019-10-11 16:44:00,2019-10-11 17:47:00,72423093821.0,72.0,0.0,29.41,10.0,10.0,72565003017.0,37.0,0.0,24.71,10.0,9.0
332322,AS,2255,SEA,RNO,2019-10-15,120,N436QX,8,3,0,0,0,0,0,N,2019,10,15,1,2019-10-15 17:30:00,2019-10-15 19:30:00,2019-10-15 17:38:00,2019-10-15 19:33:00,72793024233.0,57.0,0.0,29.48,10.0,7.0,72488023185.0,64.0,0.0,25.66,10.0,5.0
639628,WN,2507,MCI,DEN,2019-10-29,110,N444WN,0,0,0,0,0,0,0,B,2019,10,29,1,2019-10-29 13:55:00,2019-10-29 14:45:00,,,72446003947.0,34.0,0.0,29.14,10.0,9.0,72565003017.0,12.0,0.01,24.67,2.5,16.0
108669,UA,5130,DEN,BFF,2019-10-05,51,N947SW,4,-4,0,0,0,0,0,N,2019,10,5,5,2019-10-05 20:30:00,2019-10-05 21:21:00,2019-10-05 20:34:00,2019-10-05 21:17:00,72565003017.0,48.0,0.0,24.63,10.0,6.0,72566024028.0,49.0,0.0,26.03,10.0,5.0
260559,AA,1624,DFW,SAN,2019-10-12,181,N986NN,-2,-6,0,0,0,0,0,N,2019,10,12,5,2019-10-12 14:52:00,2019-10-12 15:53:00,2019-10-12 14:50:00,2019-10-12 15:47:00,72259003927.0,64.0,0.0,29.48,10.0,6.0,72290023188.0,74.0,0.0,29.83,10.0,6.0
390045,AA,4158,MFE,DFW,2019-10-18,102,N804AE,-8,-7,0,0,0,0,0,N,2019,10,18,4,2019-10-18 09:19:00,2019-10-18 11:01:00,2019-10-18 09:11:00,2019-10-18 10:54:00,72250612959.0,76.0,0.0,29.74,10.0,3.0,72259003927.0,67.0,0.0,29.22,10.0,11.0
74200,UA,6110,PIT,IAD,2019-10-04,64,N519LR,-5,-10,0,0,0,0,0,N,2019,10,4,4,2019-10-04 10:15:00,2019-10-04 11:19:00,2019-10-04 10:10:00,2019-10-04 11:09:00,72520094823.0,60.0,0.0,28.93,10.0,13.0,72403093738.0,75.0,0.0,29.77,10.0,20.0
28350,DL,2072,GEG,MSP,2019-10-02,166,N337NW,-7,10,0,0,0,0,0,N,2019,10,2,2,2019-10-02 07:00:00,2019-10-02 11:46:00,2019-10-02 06:53:00,2019-10-02 11:56:00,72785024157.0,34.0,0.0,27.67,8.0,3.0,72658014922.0,52.0,0.04,29.17,10.0,15.0
372075,UA,1677,DEN,RNO,2019-10-17,139,N849UA,47,36,36,0,0,0,0,N,2019,10,17,3,2019-10-17 13:45:00,2019-10-17 15:04:00,2019-10-17 14:32:00,2019-10-17 15:40:00,72565003017.0,81.0,0.0,24.31,10.0,6.0,72488023185.0,62.0,0.0,25.43,10.0,16.0
27903,UA,4183,IAH,LFT,2019-10-02,67,N12135,-10,-17,0,0,0,0,0,N,2019,10,2,2,2019-10-02 10:20:00,2019-10-02 11:27:00,2019-10-02 10:10:00,2019-10-02 11:10:00,72243012960.0,85.0,0.0,29.91,10.0,6.0,72240513976.0,91.0,0.0,29.96,10.0,3.0
265048,DL,4141,IDA,SLC,2019-10-12,70,N921EV,-4,-24,0,0,0,0,0,N,2019,10,12,5,2019-10-12 18:30:00,2019-10-12 19:40:00,2019-10-12 18:26:00,2019-10-12 19:16:00,72578524145.0,41.0,0.0,25.25,10.0,0.0,72572024127.0,45.0,0.0,25.74,10.0,0.0
523041,UA,831,MFR,DEN,2019-10-24,148,N803UA,-6,9,0,0,0,0,0,N,2019,10,24,3,2019-10-24 06:30:00,2019-10-24 09:58:00,2019-10-24 06:24:00,2019-10-24 10:07:00,72597024225.0,39.0,0.0,28.92,10.0,0.0,72565003017.0,36.0,0.0,24.93,10.0,0.0
494678,WN,777,MDW,PHX,2019-10-22,225,N8602F,20,10,0,0,0,0,0,N,2019,10,22,1,2019-10-22 21:10:00,2019-10-22 22:55:00,2019-10-22 21:30:00,2019-10-22 23:05:00,72534014819.0,50.0,0.0,29.13,10.0,14.0,72278023183.0,72.0,0.0,28.74,10.0,0.0
248415,DL,5113,LGA,RIC,2019-10-11,85,N296PQ,110,102,6,0,0,0,96,N,2019,10,11,4,2019-10-11 21:39:00,2019-10-11 23:04:00,2019-10-11 23:29:00,2019-10-12 00:46:00,72503014732.0,59.0,0.0,30.02,10.0,16.0,72401013740.0,53.0,0.0,29.87,10.0,0.0
429488,AA,3486,SJT,DFW,2019-10-20,71,N818AE,-8,-19,0,0,0,0,0,N,2019,10,20,6,2019-10-20 08:00:00,2019-10-20 09:11:00,2019-10-20 07:52:00,2019-10-20 08:52:00,72263023034.0,59.0,0.0,27.83,10.0,0.0,72259003927.0,68.0,0.0,29.18,10.0,5.0
610115,AS,1122,PDX,BUR,2019-10-28,140,N621VA,0,-20,0,0,0,0,0,N,2019,10,28,0,2019-10-28 07:05:00,2019-10-28 09:25:00,2019-10-28 07:05:00,2019-10-28 09:05:00,72698024229.0,33.0,0.0,30.13,10.0,0.0,72288023152.0,67.0,0.0,29.21,10.0,3.0
166823,DL,2414,LAS,SEA,2019-10-08,165,N341NW,-6,25,0,0,25,0,0,N,2019,10,8,1,2019-10-08 11:30:00,2019-10-08 14:15:00,2019-10-08 11:24:00,2019-10-08 14:40:00,72386023169.0,85.0,0.0,27.57,10.0,5.0,72793024233.0,45.0,0.03,29.49,10.0,10.0
516832,UA,6128,IAH,SAV,2019-10-23,141,N86324,-10,-30,0,0,0,0,0,N,2019,10,23,2,2019-10-23 18:55:00,2019-10-23 22:16:00,2019-10-23 18:45:00,2019-10-23 21:46:00,72243012960.0,69.0,0.0,29.93,10.0,11.0,72207003822.0,57.0,0.0,30.12,10.0,0.0
448887,AA,84,DFW,LAX,2019-10-20,201,N147AA,55,187,0,55,132,0,0,N,2019,10,20,6,2019-10-20 22:20:00,2019-10-20 23:41:00,2019-10-20 23:15:00,2019-10-21 02:48:00,72259003927.0,69.0,0.0,28.92,10.0,7.0,72295023174.0,71.0,0.0,29.58,10.0,0.0
129312,AA,3055,PSP,PHX,2019-10-06,69,N750SK,1,-5,0,0,0,0,0,N,2019,10,6,6,2019-10-06 19:53:00,2019-10-06 21:02:00,2019-10-06 19:54:00,2019-10-06 20:57:00,72286893138.0,82.0,0.0,29.48,10.0,3.0,72278023183.0,83.0,0.0,28.76,10.0,0.0
493586,WN,1511,SJC,BUR,2019-10-22,60,N7838A,-4,-2,0,0,0,0,0,N,2019,10,22,1,2019-10-22 20:50:00,2019-10-22 21:50:00,2019-10-22 20:46:00,2019-10-22 21:48:00,72494523293.0,69.0,0.0,29.99,10.0,3.0,72288023152.0,73.0,0.0,29.2,10.0,3.0
230204,HA,140,LIH,OGG,2019-10-11,49,N480HA,82,82,0,0,0,0,82,N,2019,10,11,4,2019-10-11 09:03:00,2019-10-11 09:52:00,2019-10-11 10:25:00,2019-10-11 11:14:00,91165022536.0,80.0,0.0,29.85,10.0,10.0,91190022516.0,88.0,0.0,29.96,10.0,8.0
143028,DL,619,DTW,PHX,2019-10-07,255,N382DN,-1,-18,0,0,0,0,0,N,2019,10,7,0,2019-10-07 12:38:00,2019-10-07 13:53:00,2019-10-07 12:37:00,2019-10-07 13:35:00,72537094847.0,67.0,0.0,29.43,10.0,10.0,72278023183.0,96.0,0.0,28.69,10.0,6.0
416172,WN,3282,BNA,HOU,2019-10-19,130,N448WN,-4,-20,0,0,0,0,0,N,2019,10,19,5,2019-10-19 11:35:00,2019-10-19 13:45:00,2019-10-19 11:31:00,2019-10-19 13:25:00,72327013897.0,67.0,0.0,29.23,10.0,5.0,72244012918.0,89.0,0.0,29.67,10.0,10.0
92226,UA,6047,DFW,IAH,2019-10-05,75,N89317,-2,-17,0,0,0,0,0,N,2019,10,5,5,2019-10-05 05:30:00,2019-10-05 06:45:00,2019-10-05 05:28:00,2019-10-05 06:28:00,72259003927.0,71.0,0.0,29.37,10.0,9.0,72243012960.0,73.0,0.0,29.88,9.0,3.0
385954,AA,1118,MIA,TPA,2019-10-18,63,N9004F,37,31,31,0,0,0,0,N,2019,10,18,4,2019-10-18 06:53:00,2019-10-18 07:56:00,2019-10-18 07:30:00,2019-10-18 08:27:00,72202012839.0,81.0,0.0,29.89,10.0,0.0,72211012842.0,71.0,0.0,29.93,10.0,5.0
517471,WN,2417,SJC,PDX,2019-10-23,110,N439WN,-4,-11,0,0,0,0,0,N,2019,10,23,2,2019-10-23 21:05:00,2019-10-23 22:55:00,2019-10-23 21:01:00,2019-10-23 22:44:00,72494523293.0,70.0,0.0,29.87,10.0,0.0,72698024229.0,49.0,0.0,30.3,10.0,5.0
331038,UA,5626,DEN,XNA,2019-10-15,118,N652BR,-1,-10,0,0,0,0,0,N,2019,10,15,1,2019-10-15 15:40:00,2019-10-15 18:38:00,2019-10-15 15:39:00,2019-10-15 18:28:00,72565003017.0,58.0,0.0,24.74,10.0,8.0,72343653922.0,55.0,0.04,28.6,10.0,15.0
488099,AA,678,PHX,MKE,2019-10-22,197,N746UW,-4,-3,0,0,0,0,0,N,2019,10,22,1,2019-10-22 12:30:00,2019-10-22 17:47:00,2019-10-22 12:26:00,2019-10-22 17:44:00,72278023183.0,86.0,0.0,28.85,10.0,6.0,72640014839.0,48.0,0.0,28.91,10.0,14.0
206080,DL,5159,TYS,ATL,2019-10-10,64,N908XJ,-12,-14,0,0,0,0,0,N,2019,10,10,3,2019-10-10 08:30:00,2019-10-10 09:34:00,2019-10-10 08:18:00,2019-10-10 09:20:00,72326013891.0,64.0,0.0,29.14,10.0,0.0,72219013874.0,68.0,0.0,29.11,10.0,10.0
447547,DL,5930,BOS,MCI,2019-10-20,240,N818MD,-1,-29,0,0,0,0,0,N,2019,10,20,6,2019-10-20 19:25:00,2019-10-20 22:25:00,2019-10-20 19:24:00,2019-10-20 21:56:00,72509014739.0,57.0,0.0,30.03,10.0,8.0,72446003947.0,57.0,0.08,28.53,3.0,7.0
225230,AA,2347,DFW,COS,2019-10-10,116,N968AN,107,99,0,1,0,0,98,N,2019,10,10,3,2019-10-10 22:34:00,2019-10-10 23:30:00,2019-10-10 00:21:00,2019-10-11 01:09:00,72259003927.0,61.0,0.0,29.29,10.0,20.0,72466093037.0,14.0,0.0,24.08,10.0,10.0
567585,UA,2077,BOS,EWR,2019-10-26,85,N33289,-10,-11,0,0,0,0,0,N,2019,10,26,5,2019-10-26 06:45:00,2019-10-26 08:10:00,2019-10-26 06:35:00,2019-10-26 07:59:00,72509014739.0,52.0,0.0,30.17,10.0,8.0,72502014734.0,56.0,0.0,30.23,10.0,6.0
439084,DL,3977,BOI,SEA,2019-10-20,104,N254SY,172,173,172,0,1,0,0,N,2019,10,20,6,2019-10-20 15:37:00,2019-10-20 16:21:00,2019-10-20 18:29:00,2019-10-20 19:14:00,72681024131.0,49.0,0.0,27.14,10.0,7.0,72793024233.0,51.0,0.02,29.44,10.0,6.0
554236,AS,3435,BOI,PDX,2019-10-25,85,N197SY,2,3,0,0,0,0,0,N,2019,10,25,4,2019-10-25 15:00:00,2019-10-25 15:25:00,2019-10-25 15:02:00,2019-10-25 15:28:00,72681024131.0,68.0,0.0,27.14,8.0,6.0,72698024229.0,57.0,0.0,30.12,10.0,10.0
206434,AA,1261,MCI,DFW,2019-10-10,111,N986NN,3,-2,0,0,0,0,0,N,2019,10,10,3,2019-10-10 07:58:00,2019-10-10 09:49:00,2019-10-10 08:01:00,2019-10-10 09:47:00,72446003947.0,65.0,0.0,28.69,10.0,10.0,72259003927.0,80.0,0.0,29.21,10.0,18.0
492287,F9,643,SDF,DEN,2019-10-22,180,N716FR,-6,-13,0,0,0,0,0,N,2019,10,22,1,2019-10-22 19:55:00,2019-10-22 20:55:00,2019-10-22 19:49:00,2019-10-22 20:42:00,72423093821.0,56.0,0.0,29.42,10.0,8.0,72565003017.0,56.0,0.0,24.53,10.0,21.0
265686,UA,2403,IAH,SEA,2019-10-12,284,N68843,-3,3,0,0,0,0,0,N,2019,10,12,5,2019-10-12 17:35:00,2019-10-12 20:19:00,2019-10-12 17:32:00,2019-10-12 20:22:00,72243012960.0,62.0,0.0,29.96,10.0,10.0,72793024233.0,53.0,0.0,29.47,10.0,5.0
340487,AA,5487,DCA,BUF,2019-10-16,75,N521AE,-2,12,0,0,0,0,0,N,2019,10,16,2,2019-10-16 07:40:00,2019-10-16 08:55:00,2019-10-16 07:38:00,2019-10-16 09:07:00,72405013743.0,63.0,0.0,29.77,7.0,10.0,72528014733.0,52.0,0.18,28.84,3.0,14.0
126054,DL,107,JFK,MSP,2019-10-06,201,N926AT,-1,-5,0,0,0,0,0,N,2019,10,6,6,2019-10-06 16:20:00,2019-10-06 18:41:00,2019-10-06 16:19:00,2019-10-06 18:36:00,74486094789.0,68.0,0.0,30.24,10.0,17.0,72658014922.0,60.0,0.0,29.1,10.0,10.0
533142,AA,1522,DFW,BDL,2019-10-24,205,N989NN,-1,-20,0,0,0,0,0,N,2019,10,24,3,2019-10-24 12:45:00,2019-10-24 17:10:00,2019-10-24 12:44:00,2019-10-24 16:50:00,72259003927.0,74.0,0.0,29.29,10.0,15.0,72508014740.0,65.0,0.0,30.01,10.0,13.0
667784,AA,3665,XNA,DFW,2019-10-30,79,N284JN,-6,3,0,0,0,0,0,N,2019,10,30,2,2019-10-30 18:23:00,2019-10-30 19:42:00,2019-10-30 18:17:00,2019-10-30 19:45:00,72343653922.0,36.0,0.0,28.66,3.0,14.0,72259003927.0,39.0,0.0,29.59,10.0,32.0
395534,WN,910,ATL,TPA,2019-10-18,85,N932WN,4,-4,0,0,0,0,0,N,2019,10,18,4,2019-10-18 13:30:00,2019-10-18 14:55:00,2019-10-18 13:34:00,2019-10-18 14:51:00,72219013874.0,66.0,0.0,28.88,10.0,6.0,72211012842.0,74.0,0.01,29.86,10.0,6.0
483008,UA,4743,ORD,FNT,2019-10-22,66,N842HK,-5,-2,0,0,0,0,0,N,2019,10,22,1,2019-10-22 12:00:00,2019-10-22 14:06:00,2019-10-22 11:55:00,2019-10-22 14:04:00,72530094846.0,47.0,0.0,29.11,10.0,25.0,72637014826.0,56.0,0.0,28.78,10.0,18.0
502663,WN,497,BNA,PHL,2019-10-23,115,N733SA,-2,-12,0,0,0,0,0,N,2019,10,23,2,2019-10-23 08:55:00,2019-10-23 11:50:00,2019-10-23 08:53:00,2019-10-23 11:38:00,72327013897.0,57.0,0.0,29.57,10.0,3.0,72408013739.0,64.0,0.0,29.99,10.0,16.0
669357,AA,5845,ONT,PHX,2019-10-30,76,N914FJ,-14,-22,0,0,0,0,0,N,2019,10,30,2,2019-10-30 19:45:00,2019-10-30 21:01:00,2019-10-30 19:31:00,2019-10-30 20:39:00,74704003102.0,60.0,0.0,29.19,10.0,9.0,72278023183.0,61.0,0.0,29.0,10.0,9.0
431989,DL,3511,SEA,MFR,2019-10-20,89,N246SY,-10,-3,0,0,0,0,0,N,2019,10,20,6,2019-10-20 09:38:00,2019-10-20 11:07:00,2019-10-20 09:28:00,2019-10-20 11:04:00,72793024233.0,50.0,0.01,29.53,10.0,8.0,72597024225.0,49.0,0.0,28.77,10.0,3.0
616031,UA,284,AUS,SFO,2019-10-28,235,N76522,334,331,300,0,0,0,31,N,2019,10,28,0,2019-10-28 11:50:00,2019-10-28 13:45:00,2019-10-28 17:24:00,2019-10-28 19:16:00,72254013904.0,73.0,0.0,29.43,10.0,5.0,72494023234.0,69.0,0.0,29.99,10.0,3.0
73488,WN,1050,PVD,DCA,2019-10-04,95,N8696E,-5,-12,0,0,0,0,0,N,2019,10,4,4,2019-10-04 09:15:00,2019-10-04 10:50:00,2019-10-04 09:10:00,2019-10-04 10:38:00,72507014765.0,61.0,0.0,29.86,10.0,15.0,72405013743.0,77.0,0.0,30.04,10.0,15.0
261347,DL,3319,JFK,DCA,2019-10-12,93,N606LR,-6,-22,0,0,0,0,0,N,2019,10,12,5,2019-10-12 14:59:00,2019-10-12 16:32:00,2019-10-12 14:53:00,2019-10-12 16:10:00,74486094789.0,68.0,0.0,29.91,10.0,5.0,72405013743.0,70.0,0.0,29.92,10.0,7.0
517382,AS,678,SEA,GEG,2019-10-23,65,N272AK,33,32,0,0,0,0,32,N,2019,10,23,2,2019-10-23 21:45:00,2019-10-23 22:50:00,2019-10-23 22:18:00,2019-10-23 23:22:00,72793024233.0,50.0,0.0,29.97,10.0,8.0,72785024157.0,37.0,0.0,27.91,10.0,0.0
57107,UA,2091,IAH,IAD,2019-10-03,182,N843UA,-3,-3,0,0,0,0,0,N,2019,10,3,3,2019-10-03 12:00:00,2019-10-03 16:02:00,2019-10-03 11:57:00,2019-10-03 15:59:00,72243012960.0,89.0,0.0,29.92,10.0,8.0,72403093738.0,80.0,0.0,29.59,10.0,11.0
351436,DL,3921,BUF,DTW,2019-10-16,81,N161PQ,-1,-17,0,0,0,0,0,N,2019,10,16,2,2019-10-16 15:35:00,2019-10-16 16:56:00,2019-10-16 15:34:00,2019-10-16 16:39:00,72528014733.0,48.0,0.05,28.78,6.0,10.0,72537094847.0,50.0,0.0,28.97,10.0,18.0
488735,DL,3886,LAS,LAX,2019-10-22,82,N255SY,-5,-16,0,0,0,0,0,N,2019,10,22,1,2019-10-22 16:53:00,2019-10-22 18:15:00,2019-10-22 16:48:00,2019-10-22 17:59:00,72386023169.0,80.0,0.0,27.77,10.0,5.0,72295023174.0,76.0,0.0,29.59,10.0,7.0
98151,WN,5383,DCA,DAL,2019-10-05,195,N255WN,-1,-26,0,0,0,0,0,N,2019,10,5,5,2019-10-05 10:00:00,2019-10-05 12:15:00,2019-10-05 09:59:00,2019-10-05 11:49:00,72405013743.0,59.0,0.0,30.36,10.0,8.0,72258013960.0,88.0,0.0,29.47,10.0,7.0
184718,AA,1875,PHL,TPA,2019-10-09,156,N753US,-6,20,0,0,20,0,0,N,2019,10,9,2,2019-10-09 08:10:00,2019-10-09 10:46:00,2019-10-09 08:04:00,2019-10-09 11:06:00,72408013739.0,59.0,0.02,30.21,10.0,14.0,72211012842.0,82.0,0.0,29.99,10.0,7.0
440789,UA,5505,DEN,SBP,2019-10-20,171,N904EV,52,39,0,0,0,0,39,N,2019,10,20,6,2019-10-20 15:40:00,2019-10-20 17:31:00,2019-10-20 16:32:00,2019-10-20 18:10:00,72565003017.0,47.0,0.0,24.38,10.0,16.0,72289793206.0,61.0,0.0,29.79,10.0,3.0
306683,WN,1875,PHX,MSP,2019-10-14,185,N8310C,-3,-29,0,0,0,0,0,N,2019,10,14,0,2019-10-14 12:40:00,2019-10-14 17:45:00,2019-10-14 12:37:00,2019-10-14 17:16:00,72278023183.0,87.0,0.0,28.69,10.0,8.0,72658014922.0,47.0,0.0,29.02,10.0,6.0
534299,UA,6295,IAH,OKC,2019-10-24,94,N86344,-2,-2,0,0,0,0,0,N,2019,10,24,3,2019-10-24 16:25:00,2019-10-24 17:59:00,2019-10-24 16:23:00,2019-10-24 17:57:00,72243012960.0,78.0,0.0,29.82,10.0,11.0,72353013967.0,42.0,0.04,28.73,6.0,26.0
687783,AS,1933,LAX,SFO,2019-10-31,85,N626VA,-14,-17,0,0,0,0,0,N,2019,10,31,3,2019-10-31 17:30:00,2019-10-31 18:55:00,2019-10-31 17:16:00,2019-10-31 18:38:00,72295023174.0,66.0,0.0,29.7,10.0,9.0,72494023234.0,62.0,0.0,30.12,10.0,14.0
689080,DL,1094,ATL,LEX,2019-10-31,69,N3744F,0,9,0,0,0,0,0,N,2019,10,31,3,2019-10-31 18:55:00,2019-10-31 20:04:00,2019-10-31 18:55:00,2019-10-31 20:13:00,72219013874.0,44.0,0.0,29.02,10.0,16.0,72422093820.0,37.0,0.0,29.12,10.0,15.0
421057,AA,4374,LGA,PWM,2019-10-19,75,N122HQ,-11,-13,0,0,0,0,0,N,2019,10,19,5,2019-10-19 16:29:00,2019-10-19 17:44:00,2019-10-19 16:18:00,2019-10-19 17:31:00,72503014732.0,58.0,0.0,29.98,10.0,8.0,72606014764.0,48.0,0.0,29.92,10.0,0.0
603677,AA,5406,CLT,CHA,2019-10-27,79,N603NN,-7,24,0,0,24,0,0,N,2019,10,27,6,2019-10-27 20:13:00,2019-10-27 21:32:00,2019-10-27 20:06:00,2019-10-27 21:56:00,72314013881.0,67.0,0.0,29.16,10.0,0.0,72324013882.0,54.0,0.0,29.32,10.0,0.0
