,carrier_code,flight_number,origin_airport,destination_airport,date,scheduled_elapsed_time,tail_number,departure_delay,arrival_delay,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircarft_arrival,cancelled_code,year,month,day,weekday,scheduled_departure_dt,scheduled_arrival_dt,actual_departure_dt,actual_arrival_dt,STATION_x,HourlyDryBulbTemperature_x,HourlyPrecipitation_x,HourlyStationPressure_x,HourlyVisibility_x,HourlyWindSpeed_x,STATION_y,HourlyDryBulbTemperature_y,HourlyPrecipitation_y,HourlyStationPressure_y,HourlyVisibility_y,HourlyWindSpeed_y
65328,UA,5021,EWR,PWM,2019-09-04,80,N17169,6,2,0,0,0,0,0,N,2019,9,4,2,2019-09-04 08:10:00,2019-09-04 09:30:00,2019-09-04 08:16:00,2019-09-04 09:32:00,72502014734.0,73.0,0.0,29.95,10.0,13.0,72606014764.0,67.0,0.0,29.86,10.0,11.0
109957,DL,2245,ATL,EWR,2019-09-06,129,N394DA,-4,-8,0,0,0,0,0,N,2019,9,6,4,2019-09-06 07:31:00,2019-09-06 09:40:00,2019-09-06 07:27:00,2019-09-06 09:32:00,72219013874.0,71.0,0.0,28.87,10.0,11.0,72502014734.0,67.0,0.0,29.88,10.0,15.0
203587,DL,5161,JAX,BOS,2019-09-10,168,N676CA,-3,-11,0,0,0,0,0,N,2019,9,10,1,2019-09-10 12:04:00,2019-09-10 14:52:00,2019-09-10 12:01:00,2019-09-10 14:41:00,72206013889.0,90.0,0.0,30.17,10.0,9.0,72509014739.0,70.0,0.0,30.29,10.0,8.0
90323,AA,1897,PHX,ABQ,2019-09-05,77,N768US,-8,-20,0,0,0,0,0,N,2019,9,5,3,2019-09-05 09:28:00,2019-09-05 11:45:00,2019-09-05 09:20:00,2019-09-05 11:25:00,72278023183.0,98.0,0.0,28.77,10.0,7.0,72365023050.0,84.0,0.0,24.93,10.0,5.0
232461,WN,281,LAX,MDW,2019-09-11,245,N8671D,-5,-41,0,0,0,0,0,N,2019,9,11,2,2019-09-11 13:35:00,2019-09-11 19:40:00,2019-09-11 13:30:00,2019-09-11 18:59:00,72295023174.0,76.0,0.0,29.59,10.0,15.0,72534014819.0,83.0,0.0,29.37,10.0,8.0
390437,AA,707,SFO,LAX,2019-09-18,91,N404AN,163,173,0,0,10,0,163,N,2019,9,18,2,2019-09-18 19:51:00,2019-09-18 21:22:00,2019-09-18 22:34:00,2019-09-19 00:15:00,72494023234.0,64.0,0.0,29.92,10.0,16.0,72295023174.0,70.0,0.0,29.53,10.0,7.0
258893,WN,2504,BWI,BNA,2019-09-12,105,N283WN,0,2,0,0,0,0,0,N,2019,9,12,3,2019-09-12 21:25:00,2019-09-12 22:10:00,2019-09-12 21:25:00,2019-09-12 22:12:00,72406093721.0,76.0,0.0,30.0,10.0,17.0,72327013897.0,81.0,0.0,29.48,10.0,3.0
552729,AA,3117,CYS,DFW,2019-09-26,140,N863AS,-8,-24,0,0,0,0,0,N,2019,9,26,3,2019-09-26 06:15:00,2019-09-26 09:35:00,2019-09-26 06:07:00,2019-09-26 09:11:00,72564024018.0,41.0,0.0,23.96,10.0,8.0,72259003927.0,83.0,0.0,29.31,10.0,13.0
65446,AA,1038,ICT,DFW,2019-09-04,87,N9616G,-9,-18,0,0,0,0,0,N,2019,9,4,2,2019-09-04 08:10:00,2019-09-04 09:37:00,2019-09-04 08:01:00,2019-09-04 09:19:00,72450003928.0,77.0,0.0,28.72,10.0,7.0,72259003927.0,91.0,0.0,29.45,10.0,7.0
883,UA,3861,PVD,ORD,2019-09-01,174,N449AW,-10,10,0,0,0,0,0,N,2019,9,1,6,2019-09-01 06:45:00,2019-09-01 08:39:00,2019-09-01 06:35:00,2019-09-01 08:49:00,72507014765.0,63.0,0.0,30.31,10.0,5.0,72530094846.0,67.0,0.0,29.41,10.0,5.0
276609,WN,1536,ALB,BWI,2019-09-13,80,N732SW,-3,-18,0,0,0,0,0,N,2019,9,13,4,2019-09-13 16:45:00,2019-09-13 18:05:00,2019-09-13 16:42:00,2019-09-13 17:47:00,72518014735.0,69.0,0.0,30.1,10.0,15.0,72406093721.0,70.0,0.0,30.19,10.0,10.0
60358,AS,3424,LAX,DAL,2019-09-03,185,N184SY,-9,-2,0,0,0,0,0,N,2019,9,3,1,2019-09-03 17:25:00,2019-09-03 22:30:00,2019-09-03 17:16:00,2019-09-03 22:28:00,72295023174.0,75.0,0.0,29.51,10.0,13.0,72258013960.0,85.0,0.0,29.47,10.0,3.0
73857,AA,869,IAH,ORD,2019-09-04,156,N807AW,-9,-11,0,0,0,0,0,N,2019,9,4,2,2019-09-04 13:24:00,2019-09-04 16:00:00,2019-09-04 13:15:00,2019-09-04 15:49:00,72243012960.0,97.0,0.0,29.87,10.0,14.0,72530094846.0,66.0,0.0,29.41,10.0,11.0
354549,AA,2818,TUS,DFW,2019-09-17,134,N927AN,4,-4,0,0,0,0,0,N,2019,9,17,1,2019-09-17 07:00:00,2019-09-17 11:14:00,2019-09-17 07:04:00,2019-09-17 11:10:00,72274023160.0,67.0,0.0,27.38,10.0,7.0,72259003927.0,88.0,0.0,29.35,10.0,8.0
316812,UA,3721,ORD,COS,2019-09-15,169,N744YX,-1,1,0,0,0,0,0,N,2019,9,15,6,2019-09-15 15:45:00,2019-09-15 17:34:00,2019-09-15 15:44:00,2019-09-15 17:35:00,72530094846.0,77.0,0.0,29.26,10.0,6.0,72466093037.0,78.0,0.0,23.99,10.0,9.0
469010,DL,1564,ATL,RDU,2019-09-22,85,N355DN,-1,-11,0,0,0,0,0,N,2019,9,22,6,2019-09-22 13:39:00,2019-09-22 15:04:00,2019-09-22 13:38:00,2019-09-22 14:53:00,72219013874.0,85.0,0.0,29.07,10.0,3.0,72306013722.0,89.0,0.0,29.65,10.0,14.0
517357,AS,742,SEA,SLC,2019-09-24,125,N277AK,-7,-28,0,0,0,0,0,N,2019,9,24,1,2019-09-24 13:30:00,2019-09-24 16:35:00,2019-09-24 13:23:00,2019-09-24 16:07:00,72793024233.0,67.0,0.0,29.79,10.0,7.0,72572024127.0,74.0,0.0,25.81,10.0,9.0
407006,UA,3569,ORD,GRR,2019-09-19,62,N635RW,-7,-13,0,0,0,0,0,N,2019,9,19,3,2019-09-19 14:42:00,2019-09-19 16:44:00,2019-09-19 14:35:00,2019-09-19 16:31:00,72530094846.0,81.0,0.0,29.34,10.0,6.0,72635094860.0,81.0,0.0,29.23,10.0,5.0
83817,DL,2686,LAX,JFK,2019-09-04,325,N199DN,-1,6,0,0,0,0,0,N,2019,9,4,2,2019-09-04 16:00:00,2019-09-05 00:25:00,2019-09-04 15:59:00,2019-09-05 00:31:00,72295023174.0,80.0,0.0,29.46,10.0,16.0,74486094789.0,70.0,0.0,29.98,10.0,14.0
522453,WN,1481,SLC,SJC,2019-09-24,115,N932WN,-4,-19,0,0,0,0,0,N,2019,9,24,1,2019-09-24 19:25:00,2019-09-24 20:20:00,2019-09-24 19:21:00,2019-09-24 20:01:00,72572024127.0,65.0,0.0,25.79,10.0,7.0,72494523293.0,80.0,0.0,29.8,10.0,5.0
236321,AA,322,MIA,EWR,2019-09-11,183,N805NN,100,157,0,0,157,0,0,N,2019,9,11,2,2019-09-11 19:45:00,2019-09-11 22:48:00,2019-09-11 21:25:00,2019-09-12 01:25:00,72202012839.0,84.0,0.0,29.95,10.0,10.0,72502014734.0,81.0,0.0,29.99,10.0,13.0
344029,AS,1673,SFO,SEA,2019-09-16,130,N365VA,1,22,0,0,22,0,0,N,2019,9,16,0,2019-09-16 18:05:00,2019-09-16 20:15:00,2019-09-16 18:06:00,2019-09-16 20:37:00,72494023234.0,67.0,0.0,29.94,10.0,22.0,72793024233.0,58.0,0.04,29.39,10.0,8.0
477780,WN,3296,AUS,MCO,2019-09-22,160,N746SW,7,-5,0,0,0,0,0,N,2019,9,22,6,2019-09-22 17:40:00,2019-09-22 21:20:00,2019-09-22 17:47:00,2019-09-22 21:15:00,72254013904.0,93.0,0.0,29.39,10.0,11.0,72205012815.0,76.0,0.0,29.98,10.0,7.0
603736,WN,538,SJC,HNL,2019-09-28,340,N8322X,-5,-32,0,0,0,0,0,N,2019,9,28,5,2019-09-28 10:55:00,2019-09-28 13:35:00,2019-09-28 10:50:00,2019-09-28 13:03:00,72494523293.0,67.0,0.0,29.76,10.0,17.0,91182022521.0,89.0,0.0,29.93,10.0,11.0
614937,AA,4889,MDT,CLT,2019-09-29,102,N644AE,-7,-20,0,0,0,0,0,N,2019,9,29,6,2019-09-29 05:13:00,2019-09-29 06:55:00,2019-09-29 05:06:00,2019-09-29 06:35:00,72399014711.0,69.0,0.0,29.84,10.0,8.0,72314013881.0,72.0,0.0,29.38,10.0,0.0
400934,AA,5420,MKE,CLT,2019-09-19,139,N527EA,-10,-6,0,0,0,0,0,N,2019,9,19,3,2019-09-19 09:01:00,2019-09-19 12:20:00,2019-09-19 08:51:00,2019-09-19 12:14:00,72640014839.0,73.0,0.0,29.36,10.0,6.0,72314013881.0,73.0,0.0,29.46,10.0,7.0
172223,B6,1007,SEA,LGB,2019-09-09,154,N503JB,-2,5,0,0,0,0,0,N,2019,9,9,0,2019-09-09 06:15:00,2019-09-09 08:49:00,2019-09-09 06:13:00,2019-09-09 08:54:00,72793024233.0,60.0,0.0,29.39,10.0,7.0,72297023129.0,75.0,0.0,29.86,10.0,9.0
545337,B6,2268,CHS,BOS,2019-09-25,138,N632JB,-13,-16,0,0,0,0,0,N,2019,9,25,2,2019-09-25 18:32:00,2019-09-25 20:50:00,2019-09-25 18:19:00,2019-09-25 20:34:00,72208013880.0,80.0,0.0,29.82,10.0,10.0,72509014739.0,62.0,0.0,29.83,10.0,6.0
501903,NK,575,TPA,FLL,2019-09-23,65,N655NK,-3,-13,0,0,0,0,0,N,2019,9,23,0,2019-09-23 20:44:00,2019-09-23 21:49:00,2019-09-23 20:41:00,2019-09-23 21:36:00,72211012842.0,82.0,0.0,29.97,10.0,6.0,74783012849.0,80.0,0.0,29.92,10.0,13.0
562886,AA,2817,ORD,CLT,2019-09-26,128,N199UW,1,-18,0,0,0,0,0,N,2019,9,26,3,2019-09-26 13:45:00,2019-09-26 16:53:00,2019-09-26 13:46:00,2019-09-26 16:35:00,72530094846.0,70.0,0.0,29.23,10.0,13.0,72314013881.0,91.0,0.0,29.03,10.0,7.0
354666,B6,1077,BOS,LAS,2019-09-17,354,N929JB,41,24,12,0,0,0,12,N,2019,9,17,1,2019-09-17 08:25:00,2019-09-17 11:19:00,2019-09-17 09:06:00,2019-09-17 11:43:00,72509014739.0,67.0,0.0,30.09,10.0,10.0,72386023169.0,83.0,0.0,27.68,10.0,6.0
540644,AA,4913,CLE,PHL,2019-09-25,98,N634AE,-3,-15,0,0,0,0,0,N,2019,9,25,2,2019-09-25 15:41:00,2019-09-25 17:19:00,2019-09-25 15:38:00,2019-09-25 17:04:00,72524014820.0,82.0,0.0,28.92,10.0,17.0,72408013739.0,79.0,0.0,29.81,10.0,7.0
509669,UA,748,ORD,IAH,2019-09-24,169,N54241,-10,-21,0,0,0,0,0,N,2019,9,24,1,2019-09-24 08:00:00,2019-09-24 10:49:00,2019-09-24 07:50:00,2019-09-24 10:28:00,72530094846.0,66.0,0.0,29.27,10.0,8.0,72243012960.0,88.0,0.0,29.87,10.0,5.0
297082,AA,5316,CLT,RIC,2019-09-14,71,N588NN,13,17,13,0,4,0,0,N,2019,9,14,5,2019-09-14 16:20:00,2019-09-14 17:31:00,2019-09-14 16:33:00,2019-09-14 17:48:00,72314013881.0,83.0,0.0,29.37,9.0,6.0,72401013740.0,81.0,0.0,30.0,10.0,5.0
434207,DL,1466,PHX,DTW,2019-09-20,228,N350DN,-7,-27,0,0,0,0,0,N,2019,9,20,4,2019-09-20 12:35:00,2019-09-20 19:23:00,2019-09-20 12:28:00,2019-09-20 18:56:00,72278023183.0,93.0,0.0,28.62,10.0,6.0,72537094847.0,77.0,0.0,29.43,8.0,3.0
97957,DL,2133,CLT,ATL,2019-09-05,74,N921AT,-2,-20,0,0,0,0,0,N,2019,9,5,3,2019-09-05 16:10:00,2019-09-05 17:24:00,2019-09-05 16:08:00,2019-09-05 17:04:00,72314013881.0,84.0,0.0,29.0,10.0,22.0,72219013874.0,90.0,0.0,28.79,10.0,16.0
365704,AA,2062,CLT,SEA,2019-09-17,338,N971UY,6,-14,0,0,0,0,0,N,2019,9,17,1,2019-09-17 16:52:00,2019-09-17 19:30:00,2019-09-17 16:58:00,2019-09-17 19:16:00,72314013881.0,91.0,0.0,29.14,10.0,11.0,72793024233.0,58.0,0.02,29.3,9.0,8.0
27942,NK,791,EWR,MYR,2019-09-02,106,N673NK,-5,7,0,0,0,0,0,N,2019,9,2,0,2019-09-02 13:10:00,2019-09-02 14:56:00,2019-09-02 13:05:00,2019-09-02 15:03:00,72502014734.0,76.0,0.0,29.96,10.0,5.0,74791013717.0,83.0,0.26,29.94,10.0,9.0
314002,DL,2723,TUL,ATL,2019-09-15,119,N965DL,-8,-16,0,0,0,0,0,N,2019,9,15,6,2019-09-15 12:39:00,2019-09-15 15:38:00,2019-09-15 12:31:00,2019-09-15 15:22:00,72356013968.0,92.0,0.0,29.34,10.0,5.0,72219013874.0,92.0,0.0,28.97,10.0,10.0
147176,AS,735,SEA,ANC,2019-09-07,220,N615AS,38,12,0,0,0,0,0,N,2019,9,7,5,2019-09-07 21:55:00,2019-09-08 00:35:00,2019-09-07 22:33:00,2019-09-08 00:47:00,72793024233.0,61.0,0.04,29.52,10.0,10.0,70272526491.0,51.0,0.03,29.93,10.0,0.0
183746,UA,770,ORD,CLE,2019-09-09,85,N12754,-5,-22,0,0,0,0,0,N,2019,9,9,0,2019-09-09 14:40:00,2019-09-09 17:05:00,2019-09-09 14:35:00,2019-09-09 16:43:00,72530094846.0,74.0,0.0,29.38,10.0,11.0,72524014820.0,73.0,0.0,29.39,10.0,13.0
561807,UA,4978,ORF,EWR,2019-09-26,99,N11181,74,120,0,0,120,0,0,N,2019,9,26,3,2019-09-26 14:30:00,2019-09-26 16:09:00,2019-09-26 15:44:00,2019-09-26 18:09:00,72308013737.0,89.0,0.0,29.74,10.0,18.0,72502014734.0,69.0,0.0,29.75,9.0,15.0
300601,AA,4847,CAE,CLT,2019-09-14,66,N659AE,-8,-1,0,0,0,0,0,N,2019,9,14,5,2019-09-14 19:48:00,2019-09-14 20:54:00,2019-09-14 19:40:00,2019-09-14 20:53:00,72310013883.0,81.0,0.0,29.91,10.0,5.0,72314013881.0,75.0,0.0,29.37,9.0,3.0
601159,DL,1905,ATL,MCO,2019-09-28,93,N393DN,-2,3,0,0,0,0,0,N,2019,9,28,5,2019-09-28 09:50:00,2019-09-28 11:23:00,2019-09-28 09:48:00,2019-09-28 11:26:00,72219013874.0,82.0,0.0,29.06,10.0,3.0,72205012815.0,88.0,0.0,30.0,10.0,0.0
621641,UA,4526,MSP,DEN,2019-09-29,140,N151GJ,16,20,16,0,4,0,0,N,2019,9,29,6,2019-09-29 11:25:00,2019-09-29 12:45:00,2019-09-29 11:41:00,2019-09-29 13:05:00,72658014922.0,55.0,0.0,29.19,7.0,16.0,72565003017.0,86.0,0.0,24.28,10.0,21.0
320701,AA,2513,PHL,LAS,2019-09-15,325,N572UW,10,-13,0,0,0,0,0,N,2019,9,15,6,2019-09-15 17:56:00,2019-09-15 20:21:00,2019-09-15 18:06:00,2019-09-15 20:08:00,72408013739.0,80.0,0.0,30.06,10.0,7.0,72386023169.0,92.0,0.0,27.52,10.0,7.0
547077,DL,2931,ORD,LGA,2019-09-25,143,N608AT,2,-16,0,0,0,0,0,N,2019,9,25,2,2019-09-25 18:45:00,2019-09-25 22:08:00,2019-09-25 18:47:00,2019-09-25 21:52:00,72530094846.0,71.0,0.0,29.07,10.0,7.0,72503014732.0,71.0,0.0,29.83,10.0,7.0
648210,WN,858,SAT,SAN,2019-09-30,170,N552WN,5,3,0,0,0,0,0,N,2019,9,30,0,2019-09-30 14:15:00,2019-09-30 15:05:00,2019-09-30 14:20:00,2019-09-30 15:08:00,72253012921.0,95.0,0.0,29.07,10.0,16.0,72290023188.0,71.0,0.0,29.83,10.0,11.0
57586,F9,539,DCA,DEN,2019-09-03,251,N334FR,-5,-23,0,0,0,0,0,N,2019,9,3,1,2019-09-03 18:00:00,2019-09-03 20:11:00,2019-09-03 17:55:00,2019-09-03 19:48:00,72405013743.0,84.0,0.0,29.93,10.0,11.0,72565003017.0,72.0,0.0,24.8,10.0,14.0
89196,UA,4174,ORD,GSP,2019-09-05,119,N13908,-3,0,0,0,0,0,0,N,2019,9,5,3,2019-09-05 08:00:00,2019-09-05 10:59:00,2019-09-05 07:57:00,2019-09-05 10:59:00,72530094846.0,63.0,0.0,29.47,10.0,0.0,72312003870.0,86.0,0.0,28.87,9.0,16.0
616028,AA,5798,ECP,DFW,2019-09-29,139,N246LR,0,-13,0,0,0,0,0,N,2019,9,29,6,2019-09-29 06:05:00,2019-09-29 08:24:00,2019-09-29 06:05:00,2019-09-29 08:11:00,72073573805.0,74.0,0.0,30.06,6.0,7.0,72259003927.0,84.0,0.0,29.38,10.0,16.0
238939,WN,114,ABQ,PHX,2019-09-12,80,N469WN,0,-8,0,0,0,0,0,N,2019,9,12,3,2019-09-12 07:20:00,2019-09-12 07:40:00,2019-09-12 07:20:00,2019-09-12 07:32:00,72365023050.0,65.0,0.0,24.89,10.0,11.0,72278023183.0,84.0,0.0,28.79,10.0,5.0
608514,WN,4507,ROC,BWI,2019-09-28,75,N961WN,-4,-17,0,0,0,0,0,N,2019,9,28,5,2019-09-28 16:15:00,2019-09-28 17:30:00,2019-09-28 16:11:00,2019-09-28 17:13:00,72529014768.0,75.0,0.0,29.44,10.0,10.0,72406093721.0,83.0,0.0,29.87,10.0,8.0
615078,UA,5030,JMS,DEN,2019-09-29,118,N909SW,-16,-29,0,0,0,0,0,N,2019,9,29,6,2019-09-29 06:14:00,2019-09-29 07:12:00,2019-09-29 05:58:00,2019-09-29 06:43:00,72753514919.0,46.0,0.01,28.46,9.0,20.0,72565003017.0,63.0,0.0,24.34,10.0,17.0
377347,AA,5766,RNO,PHX,2019-09-18,107,N907FJ,-4,-15,0,0,0,0,0,N,2019,9,18,2,2019-09-18 09:53:00,2019-09-18 11:40:00,2019-09-18 09:49:00,2019-09-18 11:25:00,72488023185.0,64.0,0.0,25.46,10.0,10.0,72278023183.0,96.0,0.0,28.69,10.0,5.0
448315,WN,3459,HRL,HOU,2019-09-21,75,N493WN,-1,-10,0,0,0,0,0,N,2019,9,21,5,2019-09-21 12:35:00,2019-09-21 13:50:00,2019-09-21 12:34:00,2019-09-21 13:40:00,72250512904.0,90.0,0.0,29.91,10.0,20.0,72244012918.0,88.0,0.0,29.98,10.0,15.0
637304,B6,72,SLC,JFK,2019-09-29,255,N806JB,-7,-16,0,0,0,0,0,N,2019,9,29,6,2019-09-29 23:59:00,2019-09-30 06:14:00,2019-09-29 23:52:00,2019-09-30 05:58:00,72572024127.0,42.0,0.0,25.58,10.0,0.0,74486094789.0,62.0,0.0,30.3,10.0,13.0
258844,AA,3865,ORD,JLN,2019-09-12,101,N827AE,0,0,0,0,0,0,0,C,2019,9,12,3,2019-09-12 20:25:00,2019-09-12 22:06:00,,,72530094846.0,77.0,0.0,29.31,10.0,10.0,72349513987.0,69.0,0.04,29.06,10.0,8.0
335718,AA,5190,GRR,PHL,2019-09-16,111,N606NN,-6,-14,0,0,0,0,0,N,2019,9,16,0,2019-09-16 12:30:00,2019-09-16 14:21:00,2019-09-16 12:24:00,2019-09-16 14:07:00,72635094860.0,75.0,0.0,29.28,10.0,5.0,72408013739.0,83.0,0.0,29.97,10.0,0.0
221684,AA,2722,PHX,SJC,2019-09-11,114,N982AN,-1,-7,0,0,0,0,0,N,2019,9,11,2,2019-09-11 09:52:00,2019-09-11 11:46:00,2019-09-11 09:51:00,2019-09-11 11:39:00,72278023183.0,86.0,0.0,28.78,10.0,7.0,72494523293.0,79.0,0.0,29.99,10.0,3.0
309224,B6,2224,MCO,DCA,2019-09-15,125,N323JB,-12,-15,0,0,0,0,0,N,2019,9,15,6,2019-09-15 09:57:00,2019-09-15 12:02:00,2019-09-15 09:45:00,2019-09-15 11:47:00,72205012815.0,86.0,0.0,29.83,10.0,10.0,72405013743.0,85.0,0.0,30.09,10.0,5.0
353243,AA,3358,DFW,GJT,2019-09-17,142,N224NN,19,4,0,0,0,0,0,N,2019,9,17,1,2019-09-17 08:55:00,2019-09-17 10:17:00,2019-09-17 09:14:00,2019-09-17 10:21:00,72259003927.0,83.0,0.0,29.35,10.0,8.0,72476023066.0,77.0,0.0,25.12,10.0,15.0
155464,UA,5009,ACK,EWR,2019-09-08,96,N16178,-13,-14,0,0,0,0,0,N,2019,9,8,6,2019-09-08 12:00:00,2019-09-08 13:36:00,2019-09-08 11:47:00,2019-09-08 13:22:00,72506014756.0,70.0,0.0,29.96,10.0,14.0,72502014734.0,80.0,0.0,30.0,10.0,14.0
529953,WN,1550,SJC,SAN,2019-09-25,85,N941WN,-2,-12,0,0,0,0,0,N,2019,9,25,2,2019-09-25 08:00:00,2019-09-25 09:25:00,2019-09-25 07:58:00,2019-09-25 09:13:00,72494523293.0,74.0,0.0,29.76,10.0,0.0,72290023188.0,73.0,0.0,29.84,10.0,9.0
613264,DL,2970,MSP,AUS,2019-09-28,157,N370NW,5,13,0,0,0,0,0,N,2019,9,28,5,2019-09-28 19:35:00,2019-09-28 22:12:00,2019-09-28 19:40:00,2019-09-28 22:25:00,72658014922.0,58.0,0.0,29.31,10.0,15.0,72254013904.0,82.0,0.0,29.4,10.0,16.0
636917,F9,1192,MCO,RDU,2019-09-29,104,N346FR,-10,-18,0,0,0,0,0,N,2019,9,29,6,2019-09-29 22:59:00,2019-09-30 00:43:00,2019-09-29 22:49:00,2019-09-30 00:25:00,72205012815.0,77.0,0.0,30.01,10.0,7.0,72306013722.0,76.0,0.0,29.74,10.0,3.0
411731,AS,69,SEA,KTN,2019-09-19,125,N644AS,-2,7,0,0,0,0,0,N,2019,9,19,3,2019-09-19 18:55:00,2019-09-19 20:00:00,2019-09-19 18:53:00,2019-09-19 20:07:00,72793024233.0,64.0,0.02,29.59,10.0,3.0,70395025325.0,51.0,0.0,29.92,10.0,3.0
193004,NK,1292,LAS,IAH,2019-09-09,181,N637NK,-5,1,0,0,0,0,0,N,2019,9,9,0,2019-09-09 19:36:00,2019-09-10 00:37:00,2019-09-09 19:31:00,2019-09-10 00:38:00,72386023169.0,88.0,0.0,27.42,10.0,10.0,72243012960.0,79.0,0.0,29.92,10.0,0.0
368428,WN,531,MDW,MCI,2019-09-17,90,N458WN,2,-15,0,0,0,0,0,N,2019,9,17,1,2019-09-17 20:05:00,2019-09-17 21:35:00,2019-09-17 20:07:00,2019-09-17 21:20:00,72534014819.0,70.0,0.0,29.46,10.0,8.0,72446003947.0,75.0,0.0,28.88,10.0,8.0
348330,DL,1595,ATL,MHT,2019-09-16,153,N341NW,28,31,0,0,3,0,28,N,2019,9,16,0,2019-09-16 21:17:00,2019-09-16 23:50:00,2019-09-16 21:45:00,2019-09-17 00:21:00,72219013874.0,86.0,0.0,28.92,10.0,0.0,74394514710.0,53.0,0.0,29.82,10.0,0.0
335768,DL,5838,ABQ,SLC,2019-09-16,99,N630CZ,-1,2,0,0,0,0,0,N,2019,9,16,0,2019-09-16 12:45:00,2019-09-16 14:24:00,2019-09-16 12:44:00,2019-09-16 14:26:00,72365023050.0,78.0,0.0,24.81,10.0,9.0,72572024127.0,83.0,0.0,25.53,10.0,21.0
157728,WN,2900,LIT,LAS,2019-09-08,200,N7709A,37,22,21,0,0,0,1,N,2019,9,8,6,2019-09-08 13:55:00,2019-09-08 15:15:00,2019-09-08 14:32:00,2019-09-08 15:37:00,72340313963.0,98.0,0.0,29.69,10.0,8.0,72386023169.0,94.0,0.0,27.46,10.0,3.0
184106,DL,2632,DTW,MSY,2019-09-09,154,N958AT,-6,-1,0,0,0,0,0,N,2019,9,9,0,2019-09-09 15:45:00,2019-09-09 17:19:00,2019-09-09 15:39:00,2019-09-09 17:18:00,72537094847.0,70.0,0.0,29.53,10.0,3.0,72231012916.0,92.0,0.0,29.98,9.0,9.0
466404,WN,1817,STL,HOU,2019-09-22,130,N8510E,-4,-15,0,0,0,0,0,N,2019,9,22,6,2019-09-22 11:00:00,2019-09-22 13:10:00,2019-09-22 10:56:00,2019-09-22 12:55:00,72434013994.0,82.0,0.0,29.21,10.0,15.0,72244012918.0,87.0,0.0,29.95,10.0,11.0
626778,AA,5061,DCA,MHT,2019-09-29,91,N545PB,-6,-8,0,0,0,0,0,N,2019,9,29,6,2019-09-29 15:00:00,2019-09-29 16:31:00,2019-09-29 14:54:00,2019-09-29 16:23:00,72405013743.0,86.0,0.0,30.12,10.0,9.0,74394514710.0,65.0,0.0,30.02,10.0,11.0
458234,F9,1127,MKE,MCO,2019-09-21,169,N711FR,-6,-31,0,0,0,0,0,N,2019,9,21,5,2019-09-21 19:36:00,2019-09-21 23:25:00,2019-09-21 19:30:00,2019-09-21 22:54:00,72640014839.0,74.0,0.0,29.22,10.0,13.0,72205012815.0,74.0,0.0,30.02,10.0,8.0
292138,AA,1884,SJC,ORD,2019-09-14,257,N915NN,-4,-4,0,0,0,0,0,N,2019,9,14,5,2019-09-14 07:10:00,2019-09-14 13:27:00,2019-09-14 07:06:00,2019-09-14 13:23:00,72494523293.0,67.0,0.0,29.9,10.0,0.0,72530094846.0,79.0,0.0,29.44,10.0,11.0
145225,DL,2293,ATL,ELP,2019-09-07,195,N935DN,-6,-30,0,0,0,0,0,N,2019,9,7,5,2019-09-07 20:02:00,2019-09-07 21:17:00,2019-09-07 19:56:00,2019-09-07 20:47:00,72219013874.0,88.0,0.0,28.85,10.0,7.0,72270023044.0,88.0,0.0,25.98,10.0,7.0
89785,UA,4821,SBN,ORD,2019-09-05,61,N425AW,-11,-21,0,0,0,0,0,N,2019,9,5,3,2019-09-05 11:20:00,2019-09-05 11:21:00,2019-09-05 11:09:00,2019-09-06 11:00:00,72535014848.0,64.0,0.0,29.36,10.0,3.0,72530094846.0,68.0,0.0,29.44,10.0,3.0
92892,AA,5318,DCA,GRR,2019-09-05,111,N244PS,-2,-12,0,0,0,0,0,N,2019,9,5,3,2019-09-05 11:40:00,2019-09-05 13:41:00,2019-09-05 11:48:00,2019-09-05 13:29:00,72405013743.0,79.0,0.0,29.99,10.0,8.0,72635094860.0,71.0,0.0,29.28,10.0,3.0
659674,DL,4115,MSP,GFK,2019-09-30,71,N162PQ,-2,-12,0,0,0,0,0,N,2019,9,30,0,2019-09-30 22:30:00,2019-09-30 23:41:00,2019-09-30 22:28:00,2019-09-30 23:29:00,72658014922.0,68.0,0.0,28.96,10.0,11.0,72757014916.0,41.0,0.0,29.11,10.0,7.0
50095,UA,5135,ORD,DLH,2019-09-03,103,N466SW,197,201,197,0,4,0,0,N,2019,9,3,1,2019-09-03 12:50:00,2019-09-03 14:33:00,2019-09-03 16:07:00,2019-09-03 17:54:00,72530094846.0,74.0,0.0,29.11,10.0,18.0,72745014913.0,63.0,0.01,28.28,10.0,24.0
387054,UA,6285,PIT,IAH,2019-09-18,195,N85356,-5,-34,0,0,0,0,0,N,2019,9,18,2,2019-09-18 16:35:00,2019-09-18 18:50:00,2019-09-18 16:30:00,2019-09-18 18:16:00,72520094823.0,75.0,0.0,28.9,10.0,13.0,72243012960.0,78.0,0.0,29.74,7.0,7.0
148137,DL,1185,DEN,SLC,2019-09-08,97,N823DN,9,-4,0,0,0,0,0,N,2019,9,8,6,2019-09-08 06:00:00,2019-09-08 07:37:00,2019-09-08 06:09:00,2019-09-08 07:33:00,72565003017.0,51.0,0.0,24.66,10.0,6.0,72572024127.0,65.0,0.03,25.57,9.0,15.0
